Product type : SPD1305X
Product SRLN : SPD13DCQ7R0934
Product Software Version : 2.1.1.9R1
Number of channels : 1
Software Version : V1.0.2
File type: CSV
File version: 1.0
Interval : 0.5S
Date : 2025-03-25 11:10:47

Time,CH1 VOLT,CH1 CURR
42955.048,30.000,0.001
42955.581,30.000,0.001
42956.113,30.000,0.001
42956.633,30.000,0.001
42957.149,30.000,0.001
42957.666,30.000,0.001
42958.195,30.000,0.001
42958.713,30.000,0.001
42959.231,30.000,0.001
42959.763,30.000,0.001
42960.268,30.000,0.001
42960.786,30.000,0.001
42961.318,30.000,0.001
42961.833,30.000,0.001
42962.350,30.000,0.001
42962.886,30.000,0.001
42963.413,30.000,0.001
42963.951,30.000,0.001
42964.483,30.000,0.001
42964.989,30.000,0.001
42965.507,30.000,0.001
42966.026,30.000,0.001
42966.546,30.000,0.001
42967.063,30.000,0.001
42967.595,30.000,0.001
42968.110,30.000,0.001
42968.646,30.000,0.001
42969.162,30.000,0.001
42969.680,30.000,0.001
42970.195,30.000,0.001
42970.730,30.000,0.001
42971.261,30.000,0.001
42971.779,30.000,0.001
42972.313,30.000,0.001
42972.826,30.000,0.001
42973.358,30.000,0.001
42973.876,30.000,0.001
42974.400,30.000,0.001
42974.916,30.000,0.001
42975.447,30.000,0.001
42975.967,30.000,0.001
42976.486,30.000,0.001
42977.006,30.000,0.001
42977.522,30.000,0.001
42978.053,30.000,0.001
42978.569,30.000,0.001
42979.102,30.000,0.001
42979.632,30.000,0.001
42980.150,30.000,0.001
42980.682,30.000,0.001
42981.183,30.000,0.001
42981.702,30.000,0.001
42982.222,30.000,0.001
42982.743,30.000,0.001
42983.260,30.000,0.001
42983.793,30.000,0.001
42984.324,30.000,0.001
42984.855,30.000,0.001
42985.388,30.000,0.001
42985.901,30.000,0.001
42986.426,30.000,0.001
42986.940,30.000,0.001
42987.471,30.000,0.001
42988.002,30.000,0.001
42988.523,30.000,0.001
42989.042,30.000,0.001
42989.558,30.000,0.001
42990.077,30.000,0.001
42990.596,30.000,0.001
42991.141,30.000,0.001
42991.646,30.000,0.001
42992.181,30.000,0.001
42992.695,30.000,0.001
42993.227,30.000,0.001
42993.745,30.000,0.001
42994.263,30.000,0.001
42994.782,30.000,0.001
42995.300,30.000,0.001
42995.833,30.000,0.001
42996.360,30.000,0.001
42996.881,30.000,0.001
42997.416,30.000,0.001
42997.934,30.000,0.001
42998.468,30.000,0.001
42998.983,30.000,0.001
42999.519,30.000,0.001
43000.036,30.000,0.001
43000.557,30.000,0.001
43001.076,30.000,0.001
43001.605,30.000,0.001
43002.130,30.000,0.001
43002.658,30.000,0.001
43003.180,30.000,0.001
43003.696,30.000,0.001
43004.213,30.000,0.001
43004.732,30.000,0.001
43005.264,30.000,0.001
43005.796,30.000,0.001
43006.326,30.000,0.001
43006.846,30.000,0.001
43007.378,30.000,0.001
43007.900,30.000,0.001
43008.416,30.000,0.001
43008.940,30.000,0.001
43009.458,30.000,0.001
43009.976,30.000,0.001
43010.511,30.000,0.001
43011.029,30.000,0.001
43011.544,30.000,0.001
43012.068,30.000,0.001
43012.600,30.000,0.001
43013.119,30.000,0.001
43013.636,30.000,0.001
43014.152,30.000,0.001
43014.686,30.000,0.001
43015.216,30.000,0.001
43015.735,30.000,0.001
43016.256,30.000,0.001
43016.786,30.000,0.001
43017.302,30.000,0.001
43017.836,30.000,0.001
43018.356,30.000,0.001
43018.876,30.000,0.001
43019.391,30.000,0.001
43019.911,30.000,0.001
43020.444,30.000,0.001
43020.965,30.000,0.001
43021.483,30.000,0.001
43022.000,30.000,0.001
43022.530,30.000,0.001
43023.052,30.000,0.001
43023.569,30.000,0.001
43024.086,30.000,0.001
43024.606,30.000,0.001
43025.122,30.000,0.001
43025.640,30.000,0.001
43026.160,30.000,0.001
43026.676,30.000,0.001
43027.195,30.000,0.001
43027.713,30.000,0.001
43028.233,30.000,0.001
43028.753,30.000,0.001
43029.279,30.000,0.001
43029.792,30.000,0.001
43030.310,30.000,0.001
43030.831,30.000,0.001
43031.350,30.000,0.001
43031.886,30.000,0.001
43032.406,30.000,0.001
43032.937,30.000,0.001
43033.458,30.000,0.001
43033.973,30.000,0.001
43034.490,30.000,0.001
43035.023,30.000,0.001
43035.553,30.000,0.001
43036.070,30.000,0.001
43036.592,30.000,0.001
43037.106,30.000,0.001
43037.624,30.000,0.001
43038.140,30.000,0.001
43038.672,30.000,0.001
43039.192,30.000,0.001
43039.736,30.000,0.001
43040.241,30.000,0.001
43040.757,30.000,0.001
43041.277,30.000,0.001
43041.793,30.000,0.001
43042.321,30.000,0.001
43042.852,30.000,0.001
43043.372,30.000,0.001
43043.906,30.000,0.001
43044.436,30.000,0.001
43044.968,30.000,0.001
43045.486,30.000,0.001
43046.003,30.000,0.001
43046.519,30.000,0.001
43047.050,30.000,0.001
43047.572,30.000,0.001
43048.100,30.000,0.001
43048.623,30.000,0.001
43049.153,30.000,0.001
43049.673,30.000,0.001
43050.201,30.000,0.001
43050.722,30.000,0.001
43051.241,30.000,0.001
43051.760,30.000,0.001
43052.295,30.000,0.001
43052.823,30.000,0.001
43053.356,30.000,0.001
43053.874,30.000,0.001
43054.408,30.000,0.001
43054.932,30.000,0.001
43055.460,30.000,0.001
43055.976,30.000,0.001
43056.495,30.000,0.001
43057.014,30.000,0.001
43057.529,30.000,0.001
43058.068,30.000,0.001
43058.606,30.000,0.001
43059.125,30.000,0.001
43059.646,30.000,0.001
43060.174,30.000,0.001
43060.695,30.000,0.001
43061.226,30.000,0.001
43061.760,30.000,0.001
43062.276,30.000,0.001
43062.810,30.000,0.001
43063.326,30.000,0.001
43063.843,30.000,0.001
43064.372,30.000,0.001
43064.893,30.000,0.001
43065.416,30.000,0.001
43065.949,30.000,0.001
43066.469,30.000,0.001
43066.986,30.000,0.001
43067.503,30.000,0.001
43068.017,30.000,0.001
43068.533,30.000,0.001
43069.066,30.000,0.001
43069.583,30.000,0.001
43070.119,30.000,0.001
43070.634,30.000,0.001
43071.156,30.000,0.001
43071.686,30.000,0.001
43072.216,30.000,0.001
43072.730,30.000,0.001
43073.247,30.000,0.001
43073.765,30.000,0.001
43074.282,30.000,0.001
43074.801,30.000,0.001
43075.322,30.000,0.001
43075.859,30.000,0.001
43076.361,30.000,0.001
43076.877,30.000,0.001
43077.411,30.000,0.001
43077.926,30.000,0.001
43078.461,30.000,0.001
43078.990,30.000,0.001
43079.518,30.000,0.001
43080.033,30.000,0.001
43080.552,30.000,0.001
43081.083,30.000,0.001
43081.600,30.000,0.001
43082.121,30.000,0.001
43082.636,30.000,0.001
43083.166,30.000,0.001
43083.695,30.000,0.001
43084.230,30.000,0.001
43084.751,30.000,0.001
43085.265,30.000,0.001
43085.781,30.000,0.001
43086.319,30.000,0.001
43086.846,30.000,0.001
43087.363,30.000,0.001
43087.895,30.000,0.001
43088.412,30.000,0.001
43088.933,30.000,0.001
43089.466,30.000,0.001
43089.981,30.000,0.001
43090.516,30.000,0.001
43091.050,30.000,0.001
43091.585,30.000,0.001
43092.103,30.000,0.001
43092.623,30.000,0.001
43093.141,30.000,0.001
43093.669,30.000,0.001
43094.193,30.000,0.001
43094.709,30.000,0.001
43095.238,30.000,0.001
43095.763,30.000,0.001
43096.290,30.000,0.001
43096.805,30.000,0.001
43097.325,30.000,0.001
43097.845,30.000,0.001
43098.360,30.000,0.001
43098.883,30.000,0.001
43099.402,30.000,0.001
43099.932,30.000,0.001
43100.448,30.000,0.001
43100.970,30.000,0.001
43101.500,30.000,0.001
43102.018,30.000,0.001
43102.551,30.000,0.001
43103.066,30.000,0.001
43103.586,30.000,0.001
43104.115,30.000,0.001
43104.636,30.000,0.001
43105.152,30.000,0.001
43105.671,30.000,0.001
43106.189,30.000,0.001
43106.703,30.000,0.001
43107.240,30.000,0.001
43107.757,30.000,0.001
43108.276,30.000,0.001
43108.813,30.000,0.001
43109.343,30.000,0.001
43109.858,30.000,0.001
43110.389,30.000,0.001
43110.923,30.000,0.001
43111.455,30.000,0.001
43111.976,30.000,0.001
43112.493,30.000,0.001
43113.026,30.000,0.001
43113.542,30.000,0.001
43114.063,30.000,0.001
43114.581,30.000,0.001
43115.097,30.000,0.001
43115.630,30.000,0.001
43116.147,30.000,0.001
43116.688,30.000,0.001
43117.198,30.000,0.001
43117.729,30.000,0.001
43118.252,30.000,0.001
43118.789,30.000,0.001
43119.310,30.000,0.001
43119.838,30.000,0.001
43120.376,30.000,0.001
43120.883,30.000,0.001
43121.422,30.000,0.001
43121.936,30.000,0.001
43122.454,30.000,0.001
43122.971,30.000,0.001
43123.504,30.000,0.001
43124.035,30.000,0.001
43124.569,30.000,0.001
43125.089,30.000,0.001
43125.606,30.000,0.001
43126.140,30.000,0.001
43126.663,30.000,0.001
43127.178,30.000,0.001
43127.698,30.000,0.001
43128.215,30.000,0.001
43128.745,30.000,0.001
43129.264,30.000,0.001
43129.801,30.000,0.001
43130.316,30.000,0.001
43130.852,30.000,0.001
43131.352,30.000,0.001
43131.886,30.000,0.001
43132.400,30.000,0.001
43132.917,30.000,0.001
43133.450,30.000,0.001
43133.981,30.000,0.001
43134.503,30.000,0.001
43135.033,30.000,0.001
43135.582,30.000,0.001
43136.083,30.000,0.001
43136.610,30.000,0.001
43137.130,30.000,0.001
43137.643,30.000,0.001
43138.165,30.000,0.001
43138.685,30.000,0.001
43139.220,30.000,0.001
43139.738,30.000,0.001
43140.258,30.000,0.001
43140.778,30.000,0.001
43141.291,30.000,0.001
43141.806,30.000,0.001
43142.343,30.000,0.001
43142.857,30.000,0.001
43143.376,30.000,0.001
43143.896,30.000,0.001
43144.413,30.000,0.001
43144.941,30.000,0.001
43145.461,30.000,0.001
43145.980,30.000,0.001
43146.500,30.000,0.001
43147.015,30.000,0.001
43147.547,30.000,0.001
43148.073,30.000,0.001
43148.605,30.000,0.001
43149.123,30.000,0.001
43149.643,30.000,0.001
43150.165,30.000,0.001
43150.678,30.000,0.001
43151.197,30.000,0.001
43151.716,30.000,0.001
43152.236,30.000,0.001
43152.765,30.000,0.001
43153.277,30.000,0.001
43153.800,30.000,0.001
43154.321,30.000,0.001
43154.840,30.000,0.001
43155.354,30.000,0.001
43155.887,30.000,0.001
43156.406,30.000,0.001
43156.921,30.000,0.001
43157.440,30.000,0.001
43157.958,30.000,0.001
43158.495,30.000,0.001
43159.010,30.000,0.001
43159.533,30.000,0.001
43160.050,30.000,0.001
43160.587,30.000,0.001
43161.116,30.000,0.001
43161.635,30.000,0.001
43162.156,30.000,0.001
43162.676,30.000,0.001
43163.198,30.000,0.001
43163.715,30.000,0.001
43164.256,30.000,0.001
43164.763,30.000,0.001
43165.295,30.000,0.001
43165.813,30.000,0.001
43166.331,30.000,0.001
43166.851,30.000,0.001
43167.371,30.000,0.001
43167.891,30.000,0.001
43168.410,30.000,0.001
43168.945,30.000,0.001
43169.462,30.000,0.001
43169.976,30.000,0.001
43170.498,30.000,0.001
43171.017,30.000,0.001
43171.551,30.000,0.001
43172.068,30.000,0.001
43172.588,30.000,0.001
43173.106,30.000,0.001
43173.623,30.000,0.001
43174.143,30.000,0.001
43174.676,30.000,0.001
43175.191,30.000,0.001
43175.710,30.000,0.001
43176.226,30.000,0.001
43176.763,30.000,0.001
43177.281,30.000,0.001
43177.799,30.000,0.001
43178.337,30.000,0.001
43178.858,30.000,0.001
43179.373,30.000,0.001
43179.904,30.000,0.001
43180.421,30.000,0.001
43180.950,30.000,0.001
43181.486,30.000,0.001
43182.014,30.000,0.001
43182.535,30.000,0.001
43183.051,30.000,0.001
43183.586,30.000,0.001
43184.103,30.000,0.001
43184.623,30.000,0.001
43185.156,30.000,0.001
43185.676,30.000,0.001
43186.195,30.000,0.001
43186.712,30.000,0.001
43187.233,30.000,0.001
43187.762,30.000,0.001
43188.295,30.000,0.001
43188.816,30.000,0.001
43189.336,30.000,0.001
43189.866,30.000,0.001
43190.381,30.000,0.001
43190.913,30.000,0.001
43191.416,30.000,0.001
43191.938,30.000,0.001
43192.453,30.000,0.001
43192.987,30.000,0.001
43193.505,30.000,0.001
43194.040,30.000,0.001
43194.558,30.000,0.001
43195.091,30.000,0.001
43195.611,30.000,0.001
43196.127,30.000,0.001
43196.661,30.000,0.001
43197.180,30.000,0.001
43197.716,30.000,0.001
43198.231,30.000,0.001
43198.749,30.000,0.001
43199.266,30.000,0.001
43199.796,30.000,0.001
43200.317,30.000,0.001
43200.836,30.000,0.001
43201.383,30.000,0.001
43201.888,30.000,0.001
43202.421,30.000,0.001
43202.938,30.000,0.001
43203.470,30.000,0.001
43203.991,30.000,0.001
43204.507,30.000,0.001
43205.030,30.000,0.001
43205.561,30.000,0.001
43206.083,30.000,0.001
43206.596,30.000,0.001
43207.120,30.000,0.001
43207.639,30.000,0.001
43208.156,30.000,0.001
43208.681,30.000,0.001
43209.197,30.000,0.001
43209.716,30.000,0.001
43210.233,30.000,0.001
43210.766,30.000,0.001
43211.283,30.000,0.001
43211.800,30.000,0.001
43212.323,30.000,0.001
43212.849,30.000,0.001
43213.376,30.000,0.001
43213.892,30.000,0.001
43214.411,30.000,0.001
43214.931,30.000,0.001
43215.451,30.000,0.001
43215.969,30.000,0.001
43216.487,30.000,0.001
43217.004,30.000,0.001
43217.524,30.000,0.001
43218.043,30.000,0.001
43218.589,30.000,0.001
43219.096,30.000,0.001
43219.612,30.000,0.001
43220.128,30.000,0.001
43220.662,30.000,0.001
43221.178,30.000,0.001
43221.712,30.000,0.001
43222.229,30.000,0.001
43222.746,30.000,0.001
43223.266,30.000,0.001
43223.797,30.000,0.001
43224.327,30.000,0.001
43224.844,30.000,0.001
43225.370,30.000,0.001
43225.888,30.000,0.001
43226.406,30.000,0.001
43226.925,30.000,0.001
43227.461,30.000,0.001
43227.993,30.000,0.001
43228.523,30.000,0.001
43229.055,30.000,0.001
43229.555,30.000,0.001
43230.087,30.000,0.001
43230.606,30.000,0.001
43231.140,30.000,0.001
43231.655,30.000,0.001
43232.176,30.000,0.001
43232.695,30.000,0.001
43233.226,30.000,0.001
43233.749,30.000,0.001
43234.277,30.000,0.001
43234.800,30.000,0.001
43235.316,30.000,0.001
43235.833,30.000,0.001
43236.350,30.000,0.001
43236.867,30.000,0.001
43237.386,30.000,0.001
43237.918,30.000,0.001
43238.437,30.000,0.001
43238.956,30.000,0.001
43239.476,30.000,0.001
43240.003,30.000,0.001
43240.536,30.000,0.001
43241.056,30.000,0.001
43241.571,30.000,0.001
43242.093,30.000,0.001
43242.610,30.000,0.001
43243.143,30.000,0.001
43243.676,30.000,0.001
43244.195,30.000,0.001
43244.716,30.000,0.001
43245.251,30.000,0.001
43245.780,30.000,0.001
43246.297,30.000,0.001
43246.831,30.000,0.001
43247.362,30.000,0.001
43247.886,30.000,0.001
43248.403,30.000,0.001
43248.936,30.000,0.001
43249.451,30.000,0.001
43249.975,30.000,0.001
43250.489,30.000,0.001
43251.007,30.000,0.001
43251.541,30.000,0.001
43252.059,30.000,0.001
43252.575,30.000,0.001
43253.093,30.000,0.001
43253.615,30.000,0.001
43254.133,30.000,0.001
43254.665,30.000,0.001
43255.183,30.000,0.001
43255.712,30.000,0.001
43256.216,30.000,0.001
43256.746,30.000,0.001
43257.261,30.000,0.001
43257.779,30.000,0.001
43258.294,30.000,0.001
43258.815,30.000,0.001
43259.332,30.000,0.001
43259.866,30.000,0.001
43260.381,30.000,0.001
43260.915,30.000,0.001
43261.432,30.000,0.001
43261.947,30.000,0.001
43262.466,30.000,0.001
43262.987,30.000,0.001
43263.508,30.000,0.001
43264.026,30.000,0.001
43264.559,30.000,0.001
43265.076,30.000,0.001
43265.600,30.000,0.001
43266.115,30.000,0.001
43266.634,30.000,0.001
43267.151,30.000,0.001
43267.666,30.000,0.001
43268.201,30.000,0.001
43268.718,30.000,0.001
43269.238,30.000,0.001
43269.756,30.000,0.001
43270.289,30.000,0.001
43270.809,30.000,0.001
43271.323,30.000,0.001
43271.854,30.000,0.001
43272.386,30.000,0.001
43272.906,30.000,0.001
43273.420,30.000,0.001
43273.956,30.000,0.001
43274.490,30.000,0.001
43275.010,30.000,0.001
43275.542,30.000,0.001
43276.058,30.000,0.001
43276.580,30.000,0.001
43277.096,30.000,0.001
43277.646,30.000,0.001
43278.145,30.000,0.001
43278.680,30.000,0.001
43279.195,30.000,0.001
43279.729,30.000,0.001
43280.263,30.000,0.001
43280.777,30.000,0.001
43281.300,30.000,0.001
43281.815,30.000,0.001
43282.332,30.000,0.001
43282.853,30.000,0.001
43283.391,30.000,0.001
43283.893,30.000,0.001
43284.410,30.000,0.001
43284.929,30.000,0.001
43285.449,30.000,0.001
43285.966,30.000,0.001
43286.500,30.000,0.001
43287.020,30.000,0.001
43287.539,30.000,0.001
43288.058,30.000,0.001
43288.590,30.000,0.001
43289.119,30.000,0.001
43289.620,30.000,0.001
43290.138,30.000,0.001
43290.673,30.000,0.001
43291.201,30.000,0.001
43291.740,30.000,0.001
43292.256,30.000,0.001
43292.785,30.000,0.001
43293.306,30.000,0.001
43293.821,30.000,0.001
43294.337,30.000,0.001
43294.863,30.000,0.001
43295.374,30.000,0.001
43295.892,30.000,0.001
43296.409,30.000,0.001
43296.927,30.000,0.001
43297.445,30.000,0.001
43297.965,30.000,0.001
43298.506,30.000,0.001
43299.040,30.000,0.001
43299.557,30.000,0.001
43300.090,30.000,0.001
43300.623,30.000,0.001
43301.138,30.000,0.001
43301.673,30.000,0.001
43302.190,30.000,0.001
43302.724,30.000,0.001
43303.243,30.000,0.001
43303.762,30.000,0.001
43304.283,30.000,0.001
43304.795,30.000,0.001
43305.318,30.000,0.001
43305.846,30.000,0.001
43306.380,30.000,0.001
43306.900,30.000,0.001
43307.436,30.000,0.001
43307.950,30.000,0.001
43308.468,30.000,0.001
43308.999,30.000,0.001
43309.516,30.000,0.001
43310.042,30.000,0.001
43310.560,30.000,0.001
43311.089,30.000,0.001
43311.610,30.000,0.001
43312.127,30.000,0.001
43312.643,30.000,0.001
43313.159,30.000,0.001
43313.678,30.000,0.001
43314.197,30.000,0.001
43314.718,30.000,0.001
43315.246,30.000,0.001
43315.782,30.000,0.001
43316.311,30.000,0.001
43316.846,30.000,0.001
43317.362,30.000,0.001
43317.875,30.000,0.001
43318.396,30.000,0.001
43318.916,30.000,0.001
43319.434,30.000,0.001
43319.955,30.000,0.001
43320.475,30.000,0.001
43320.989,30.000,0.001
43321.516,30.000,0.001
43322.030,30.000,0.001
43322.548,30.000,0.001
43323.072,30.000,0.001
43323.590,30.000,0.001
43324.122,30.000,0.001
43324.637,30.000,0.001
43325.172,30.000,0.001
43325.688,30.000,0.001
43326.207,30.000,0.001
43326.738,30.000,0.001
43327.256,30.000,0.001
43327.775,30.000,0.001
43328.291,30.000,0.001
43328.830,30.000,0.001
43329.344,30.000,0.001
43329.876,30.000,0.001
43330.396,30.000,0.001
43330.912,30.000,0.001
43331.449,30.000,0.001
43331.983,30.000,0.001
43332.500,30.000,0.001
43333.032,30.000,0.001
43333.552,30.000,0.001
43334.066,30.000,0.001
43334.583,30.000,0.001
43335.103,30.000,0.001
43335.620,30.000,0.001
43336.141,30.000,0.001
43336.673,30.000,0.001
43337.189,30.000,0.001
43337.720,30.000,0.001
43338.228,30.000,0.001
43338.745,30.000,0.001
43339.263,30.000,0.001
43339.782,30.000,0.001
43340.312,30.000,0.001
43340.844,30.000,0.001
43341.363,30.000,0.001
43341.895,30.000,0.001
43342.416,30.000,0.001
43342.927,30.000,0.001
43343.466,30.000,0.001
43343.980,30.000,0.001
43344.501,30.000,0.001
43345.017,30.000,0.001
43345.548,30.000,0.001
43346.068,30.000,0.001
43346.597,30.000,0.001
43347.120,30.000,0.001
43347.636,30.000,0.001
43348.171,30.000,0.001
43348.700,30.000,0.001
43349.234,30.000,0.001
43349.747,30.000,0.001
43350.283,30.000,0.001
43350.814,30.000,0.001
43351.333,30.000,0.001
43351.853,30.000,0.001
43352.373,30.000,0.001
43352.906,30.000,0.001
43353.425,30.000,0.001
43353.946,30.000,0.001
43354.473,30.000,0.001
43354.993,30.000,0.001
43355.516,30.000,0.001
43356.032,30.000,0.001
43356.568,30.000,0.001
43357.086,30.000,0.001
43357.623,30.000,0.001
43358.156,30.000,0.001
43358.677,30.000,0.001
43359.207,30.000,0.001
43359.726,30.000,0.001
43360.240,30.000,0.001
43360.758,30.000,0.001
43361.278,30.000,0.001
43361.797,30.000,0.001
43362.316,30.000,0.001
43362.836,30.000,0.001
43363.370,30.000,0.001
43363.897,30.000,0.001
43364.415,30.000,0.001
43364.934,30.000,0.001
43365.450,30.000,0.001
43365.982,30.000,0.001
43366.501,30.000,0.001
43367.032,30.000,0.001
43367.553,30.000,0.001
43368.087,30.000,0.001
43368.594,30.000,0.001
43369.111,30.000,0.001
43369.633,30.000,0.001
43370.166,30.000,0.001
43370.700,30.000,0.001
43371.216,30.000,0.001
43371.737,30.000,0.001
43372.259,30.000,0.001
43372.790,30.000,0.001
43373.323,30.000,0.001
43373.856,30.000,0.001
43374.390,30.000,0.001
43374.905,30.000,0.001
43375.439,30.000,0.001
43375.973,30.000,0.001
43376.503,30.000,0.001
43377.014,30.000,0.001
43377.547,30.000,0.001
43378.080,30.000,0.001
43378.599,30.000,0.001
43379.118,30.000,0.001
43379.635,30.000,0.001
43380.156,30.000,0.001
43380.675,30.000,0.001
43381.193,30.000,0.001
43381.711,30.000,0.001
43382.228,30.000,0.001
43382.763,30.000,0.001
43383.283,30.000,0.001
43383.815,30.000,0.001
43384.345,30.000,0.001
43384.883,30.000,0.001
43385.397,30.000,0.001
43385.916,30.000,0.001
43386.453,30.000,0.001
43386.981,30.000,0.001
43387.487,30.000,0.001
43388.005,30.000,0.001
43388.524,30.000,0.001
43389.043,30.000,0.001
43389.561,30.000,0.001
43390.091,30.000,0.001
43390.608,30.000,0.001
43391.128,30.000,0.001
43391.646,30.000,0.001
43392.166,30.000,0.001
43392.686,30.000,0.001
43393.205,30.000,0.001
43393.736,30.000,0.001
43394.253,30.000,0.001
43394.773,30.000,0.001
43395.289,30.000,0.001
43395.810,30.000,0.001
43396.326,30.000,0.001
43396.860,30.000,0.001
43397.379,30.000,0.001
43397.899,30.000,0.001
43398.429,30.000,0.001
43398.946,30.000,0.001
43399.473,30.000,0.001
43399.986,30.000,0.001
43400.505,30.000,0.001
43401.023,30.000,0.001
43401.557,30.000,0.001
43402.076,30.000,0.001
43402.590,30.000,0.001
43403.125,30.000,0.001
43403.643,30.000,0.001
43404.175,30.000,0.001
43404.687,30.000,0.001
43405.216,30.000,0.001
43405.743,30.000,0.001
43406.280,30.000,0.001
43406.813,30.000,0.001
43407.342,30.000,0.001
43407.877,30.000,0.001
43408.392,30.000,0.001
43408.924,30.000,0.001
43409.440,30.000,0.001
43409.960,30.000,0.001
43410.481,30.000,0.001
43411.014,30.000,0.001
43411.532,30.000,0.001
43412.050,30.000,0.001
43412.570,30.000,0.001
43413.086,30.000,0.001
43413.609,30.000,0.001
43414.126,30.000,0.001
43414.663,30.000,0.001
43415.188,30.000,0.001
43415.704,30.000,0.001
43416.240,30.000,0.001
43416.755,30.000,0.001
43417.280,30.000,0.001
43417.809,30.000,0.001
43418.334,30.000,0.001
43418.852,30.000,0.001
43419.381,30.000,0.001
43419.885,30.000,0.001
43420.405,30.000,0.001
43420.937,30.000,0.001
43421.470,30.000,0.001
43421.990,30.000,0.001
43422.506,30.000,0.001
43423.043,30.000,0.001
43423.559,30.000,0.001
43424.078,30.000,0.001
43424.596,30.000,0.001
43425.126,30.000,0.001
43425.659,30.000,0.001
43426.190,30.000,0.001
43426.723,30.000,0.001
43427.252,30.000,0.001
43427.770,30.000,0.001
43428.306,30.000,0.001
43428.837,30.000,0.001
43429.367,30.000,0.001
43429.881,30.000,0.001
43430.400,30.000,0.001
43430.919,30.000,0.001
43431.441,30.000,0.001
43431.957,30.000,0.001
43432.474,30.000,0.001
43432.994,30.000,0.001
43433.508,30.000,0.001
43434.030,30.000,0.001
43434.546,30.000,0.001
43435.080,30.000,0.001
43435.596,30.000,0.001
43436.116,30.000,0.001
43436.633,30.000,0.001
43437.164,30.000,0.001
43437.680,30.000,0.001
43438.213,30.000,0.001
43438.730,30.000,0.001
43439.246,30.000,0.001
43439.781,30.000,0.001
43440.313,30.000,0.001
43440.829,30.000,0.001
43441.360,30.000,0.001
43441.878,30.000,0.001
43442.402,30.000,0.001
43442.920,30.000,0.001
43443.449,30.000,0.001
43443.985,30.000,0.001
43444.514,30.000,0.001
43445.051,30.000,0.001
43445.585,30.000,0.001
43446.102,30.000,0.001
43446.623,30.000,0.001
43447.140,30.000,0.001
43447.656,30.000,0.001
43448.172,30.000,0.001
43448.702,30.000,0.001
43449.235,30.000,0.001
43449.765,30.000,0.001
43450.275,30.000,0.001
43450.799,30.000,0.001
43451.319,30.000,0.001
43451.836,30.000,0.001
43452.353,30.000,0.001
43452.873,30.000,0.001
43453.390,30.000,0.001
43453.907,30.000,0.001
43454.426,30.000,0.001
43454.958,30.000,0.001
43455.503,30.000,0.001
43456.008,30.000,0.001
43456.524,30.000,0.001
43457.054,30.000,0.001
43457.587,30.000,0.001
43458.122,30.000,0.001
43458.641,30.000,0.001
43459.160,30.000,0.001
43459.680,30.000,0.001
43460.198,30.000,0.001
43460.713,30.000,0.001
43461.235,30.000,0.001
43461.753,30.000,0.001
43462.272,30.000,0.001
43462.791,30.000,0.001
43463.323,30.000,0.001
43463.856,30.000,0.001
43464.376,30.000,0.001
43464.896,30.000,0.001
43465.413,30.000,0.001
43465.956,30.000,0.001
43466.463,30.000,0.001
43466.983,30.000,0.001
43467.506,30.000,0.001
43468.023,30.000,0.001
43468.559,30.000,0.001
43469.076,30.000,0.001
43469.597,30.000,0.001
43470.117,30.000,0.001
43470.634,30.000,0.001
43471.150,30.000,0.001
43471.670,30.000,0.001
43472.200,30.000,0.001
43472.732,30.000,0.001
43473.252,30.000,0.001
43473.783,30.000,0.001
43474.301,30.000,0.001
43474.833,30.000,0.001
43475.351,30.000,0.001
43475.887,30.000,0.001
43476.420,30.000,0.001
43476.925,30.000,0.001
43477.455,30.000,0.001
43477.973,30.000,0.001
43478.496,30.000,0.001
43479.027,30.000,0.001
43479.543,30.000,0.001
43480.061,30.000,0.001
43480.577,30.000,0.001
43481.093,30.000,0.001
43481.611,30.000,0.001
43482.128,30.000,0.001
43482.666,30.000,0.001
43483.177,30.000,0.001
43483.692,30.000,0.001
43484.212,30.000,0.001
43484.733,30.000,0.001
43485.263,30.000,0.001
43485.796,30.000,0.001
43486.316,30.000,0.001
43486.833,30.000,0.001
43487.351,30.000,0.001
43487.872,30.000,0.001
43488.385,30.000,0.001
43488.916,30.000,0.001
43489.416,30.000,0.001
43489.935,30.000,0.001
43490.456,30.000,0.001
43490.987,30.000,0.001
43491.508,30.000,0.001
43492.025,30.000,0.001
43492.549,30.000,0.001
43493.083,30.000,0.001
43493.600,30.000,0.001
43494.116,30.000,0.001
43494.648,30.000,0.001
43495.150,30.000,0.001
43495.683,30.000,0.001
43496.199,30.000,0.001
43496.716,30.000,0.001
43497.236,30.000,0.001
43497.749,30.000,0.001
43498.281,30.000,0.001
43498.806,30.000,0.001
43499.327,30.000,0.001
43499.846,30.000,0.001
43500.364,30.000,0.001
43500.902,30.000,0.001
43501.421,30.000,0.001
43501.941,30.000,0.001
43502.473,30.000,0.001
43503.003,30.000,0.001
43503.517,30.000,0.001
43504.035,30.000,0.001
43504.570,30.000,0.001
43505.089,30.000,0.001
43505.603,30.000,0.001
43506.127,30.000,0.001
43506.650,30.000,0.001
43507.167,30.000,0.001
43507.690,30.000,0.001
43508.209,30.000,0.001
43508.725,30.000,0.001
43509.263,30.000,0.001
43509.780,30.000,0.001
43510.300,30.000,0.001
43510.818,30.000,0.001
43511.333,30.000,0.001
43511.856,30.000,0.001
